FECHA,RUT,APORTES,RETIROS,PATRIMONIO,rent_diaria,rent_acum
2017-03-01 00:00:00,aaa,,,471147617.59,-0.00149485525285,0.02714820992339
2017-03-02 00:00:00,aaa,,,472815401.55,0.00353983316,0.030784143217111
2017-03-03 00:00:00,aaa,,,473159622.31,0.000728023577218,0.031534578376395
2017-03-04 00:00:00,aaa,,,473159622.31,0,0.031534578376395
2017-03-05 00:00:00,aaa,,,473159622.31,0,0.031534578376395
2017-03-06 00:00:00,aaa,,,474342599.04,0.002500164160722,0.034113584159797
2017-03-07 00:00:00,aaa,,,474107299.97,-0.000496053001515,0.033600609012467
2017-03-08 00:00:00,aaa,0,0,473578813.78,-0.001114697432487,0.032448457067384
2017-03-09 00:00:00,aaa,,,473320652.28,-0.000545128904605,0.031885639570922
2017-03-10 00:00:00,aaa,,,473208718.64,-0.000236485856809,0.031641613211318
2017-03-11 00:00:00,aaa,,,473208718.64,0,0.031641613211318
2017-03-12 00:00:00,aaa,,,473208718.64,0,0.031641613211318
2017-03-13 00:00:00,aaa,,,474559106.88,0.002853684192212,0.034585592574968
2017-03-14 00:00:00,aaa,,,473533202.9,-0.002161804430948,0.032349020856744
2017-03-15 00:00:00,aaa,,,473548425.18,3.21461724475114E-05,0.032382206926394
2017-03-16 00:00:00,aaa,,,475487043.01,0.004093811164641,0.036608584731286
2017-03-17 00:00:00,aaa,,,477292557.3,0.003797189253719,0.04054478370954
2017-03-18 00:00:00,aaa,,,477292557.3,0,0.04054478370954
2017-03-19 00:00:00,aaa,,,477292557.3,0,0.04054478370954
2017-03-20 00:00:00,aaa,,,477236439.29,-0.000117575707272,0.040422440920648
2017-03-21 00:00:00,aaa,,,478225452.2,0.002072375092462,0.042578586472851
2017-03-22 00:00:00,aaa,,,479040097.7,0.001703475831854,0.044354593897716
2017-03-23 00:00:00,aaa,,,480418402.86,0.002877222943586,0.047359434896517
2017-03-24 00:00:00,aaa,,,481126630.13,0.001474188469434,0.048903440098794
2017-03-25 00:00:00,aaa,0,0,481126630.13,0,0.048903440098794
2017-03-26 00:00:00,aaa,,,481126630.13,0,0.048903440098794
2017-03-27 00:00:00,aaa,,,481957259.06,0.001726424766336,0.050714292975276
2017-03-28 00:00:00,aaa,,,484755474.81,0.005805941704162,0.05681467890802
2017-03-29 00:00:00,aaa,,,485009037.31,0.00052307299902,0.057367470131524
2017-03-30 00:00:00,aaa,,,483861369.03,-0.00236628225809,0.05486544024667
2017-03-31 00:00:00,aaa,0,0,483069744.41,-0.001636056669676,0.053139620607544
2017-04-01 00:00:00,aaa,0,0,483069744.41,0,0.053139620607544
2017-04-02 00:00:00,aaa,0,0,483069744.41,0,0.053139620607544
2017-04-03 00:00:00,aaa,0,0,483448926.05,0.000784941810966,0.053966273928544
2017-04-04 00:00:00,aaa,0,0,484808481.68,0.002812201158679,0.056930239105294
2017-04-05 00:00:00,aaa,0,0,485617985.66,0.001669739723189,0.058695037510168
2017-04-06 00:00:00,aaa,0,0,485719109.06,0.00020823652127,0.058915496481865
2017-04-07 00:00:00,aaa,0,0,485571759.95,-0.000303362802187,0.058594260909573
2017-04-08 00:00:00,aaa,0,0,485571759.95,0,0.058594260909573
2017-04-09 00:00:00,aaa,0,0,485571759.95,0,0.058594260909573
2017-04-10 00:00:00,aaa,0,0,486002721.24,0.000887533677915,0.059533798967378
2017-04-11 00:00:00,aaa,0,0,485709227.09,-0.000603894046624,0.058893952813984
2017-04-12 00:00:00,aaa,0,0,485363005.54,-0.000712816497381,0.058139155735441
2017-04-13 00:00:00,aaa,0,0,485388674.84,5.28868078262246E-05,0.058195117337624
2017-04-14 00:00:00,aaa,0,0,485388674.84,0,0.058195117337624
2017-04-15 00:00:00,aaa,0,0,485388674.84,0,0.058195117337624
2017-04-16 00:00:00,aaa,0,0,485388674.84,0,0.058195117337624
2017-04-17 00:00:00,aaa,0,0,486514511.49,0.00231945388996,0.060649552118869
2017-04-18 00:00:00,aaa,0,0,485859644.74,-0.001346037444997,0.059221878105698
2017-04-19 00:00:00,aaa,0,0,485859644.74,0,0.059221878105698
2017-04-20 00:00:00,aaa,0,0,484742148.74,-0.002300038729494,0.056785626762928
2017-04-21 00:00:00,aaa,0,0,484403080.42,-0.00069948181911,0.05604642443031
2017-04-22 00:00:00,aaa,0,0,484403080.42,0,0.05604642443031
2017-04-23 00:00:00,aaa,0,0,484403080.42,0,0.05604642443031
2017-04-24 00:00:00,aaa,0,0,485281221.05,0.001812830399919,0.057960857492243
2017-04-25 00:00:00,aaa,0,0,485718563.76,0.000901214988401,0.058914307674157
2017-04-26 00:00:00,aaa,0,0,485252012.63,-0.000960537983948,0.057897180259891
2017-04-27 00:00:00,aaa,0,0,483424391.48,-0.003766333992299,0.05391278614952
2017-04-28 00:00:00,aaa,0,0,483592602.79,0.000347957846076,0.054279503372541
2017-04-29 00:00:00,aaa,0,0,483592602.79,0,0.054279503372541
2017-04-30 00:00:00,aaa,0,0,483592602.79,0,0.054279503372541
2017-05-01 00:00:00,aaa,0,0,483592602.79,0,0.054279503372541
2017-05-02 00:00:00,aaa,0,0,485812436.99,0.004590298088087,0.059118960561181
2017-05-03 00:00:00,aaa,0,0,485582020.27,-0.000474291521698,0.058616629417717
2017-05-04 00:00:00,aaa,0,0,485374100.09,-0.000428187559095,0.058163342947149
2017-05-05 00:00:00,aaa,0,0,485127451.98,-0.000508160839143,0.057625625774847
2017-05-06 00:00:00,aaa,0,0,485127451.98,0,0.057625625774847
2017-05-07 00:00:00,aaa,0,0,485127451.98,0,0.057625625774847
2017-05-08 00:00:00,aaa,0,0,484414968.64,-0.001468651870951,0.056072341920787
2017-05-09 00:00:00,aaa,0,0,484382552.3,-6.69185349309043E-05,0.056001671106885
2017-05-10 00:00:00,aaa,0,0,485152452.21,0.00158944599954,0.057680128738533
2017-05-11 00:00:00,aaa,0,0,485014758.72,-0.000283814890294,0.057379943368828
2017-05-12 00:00:00,aaa,0,0,485617543.13,0.001242816634262,0.058694072751182
2017-05-13 00:00:00,aaa,0,0,485617543.13,0,0.058694072751182
2017-05-14 00:00:00,aaa,0,0,485617543.13,0,0.058694072751182
2017-05-15 00:00:00,aaa,0,0,487051281.8,0.002952402956366,0.06181976426146
2017-05-16 00:00:00,aaa,0,0,486328622.5,-0.001483743759649,0.060244295812364
2017-05-17 00:00:00,aaa,0,0,486240419.46,-0.000181365101537,0.060052004498
2017-05-18 00:00:00,aaa,0,0,483687635.08,-0.005250045610842,0.054486683124521
2017-05-19 00:00:00,aaa,0,0,484072693.26,0.000796088533329,0.055326147881505
2017-05-20 00:00:00,aaa,0,0,484072693.26,0,0.055326147881505
2017-05-21 00:00:00,aaa,0,0,484072693.26,0,0.055326147881505
2017-05-22 00:00:00,aaa,0,0,484507807.55,0.000898861464524,0.05627473988834
